Date,EEM_log_ret,Gold_log_ret,FTSE100_log_ret,S&P500_log_ret,Nikkei225_log_ret,UST10Y_log_ret,EEM_vol_30d,Gold_vol_30d,FTSE100_vol_30d,S&P500_vol_30d,Nikkei225_vol_30d,UST10Y_vol_30d,EEM_zscore,Gold_zscore,FTSE100_zscore,S&P500_zscore,Nikkei225_zscore,UST10Y_zscore,EEM_sma5,Gold_sma5,FTSE100_sma5,S&P500_sma5,Nikkei225_sma5,UST10Y_sma5,EEM_macd,Gold_macd,FTSE100_macd,S&P500_macd,Nikkei225_macd,UST10Y_macd,EEM_vol_spike,Gold_vol_spike,FTSE100_vol_spike,S&P500_vol_spike,Nikkei225_vol_spike,UST10Y_vol_spike,covid_flag
2010-03-05,0.0257246752833227,-0.0001805113929824,0.013049454410085,0.0139102828016039,0.021764809418751,0.0208569516012016,0.0177489525369217,0.01228097207585,0.0105663480845492,0.0114809980107424,0.0146537378051624,0.0132012848437476,1.3707920230831308,-0.0688000275072582,0.9837724978336042,1.1724167768957712,1.525658153812681,1.3665644550002298,28.929048919677733,110.74399871826172,5510.0400390625,1122.89599609375,10232.34375,3.626599979400635,0.0123641115541666,0.6893626012316219,57.15777280097791,5.669561912516201,-46.58348072336048,-0.0180361588423889,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-08,0.0007323078186466,-0.0084281646849934,0.0012314980586423,-0.0001756114321765,0.0207080847273716,0.0070365712142956,0.0168223537749189,0.0120716379278633,0.0100658998726054,0.0108977760575122,0.0150020614788107,0.0130079138480596,-0.0649607252397803,-0.6717132672406639,-0.1819638670939473,-0.184495258888495,1.328820617240942,0.4867747199924824,29.12510757446289,110.83399810791016,5550.20009765625,1127.45400390625,10315.1158203125,3.646999979019165,0.087459257125122,0.6524897372824086,67.57275898255284,7.269384518805282,-14.454543755762645,-0.0124021785706385,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-09,0.005596871263036,-0.0014571590358531,-0.0007851531539044,0.0017112720239721,-0.0017273240897487,-0.0018895860820382,0.0162793124058097,0.0120688009553279,0.0099728019405663,0.0099913196769918,0.0142417733237045,0.0129912426418585,0.0920012848330263,-0.4066878742786751,-0.5689147337391198,-0.2281323873769101,-0.1803049837239173,-0.2347992602204662,29.28945083618164,110.5739990234375,5573.8400390625,1131.881982421875,10384.2779296875,3.664399957656861,0.1585231038996752,0.6034017445440156,74.61156019766076,8.595516460306271,9.425025948261464,-0.0084051582187694,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-10,0.0070126284405034,-0.0114580288890655,0.0068132672996407,0.0045143549042129,-0.0003530706647528,0.0051206292716425,0.0162758216062733,0.0122651679536219,0.0098319955831439,0.0099905369992813,0.0141750868484875,0.012930555243022,0.1367436899497669,-1.327801398717542,0.2240416952585141,0.152658148508117,-0.2036393142074513,0.2296763200270544,29.488395309448244,109.94199981689454,5595.32001953125,1137.2459716796875,10446.433984375,3.683399963378906,0.2290689065050699,0.4583510181017516,82.33131033010886,9.9481807768384,27.72909557735875,-0.0036621305122155,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-11,0.0002406716708451,0.0011977451434267,-0.0041393734960507,0.0040333743135059,0.0095182678715831,0.0,0.0157234043682991,0.0122660069222269,0.0099007769908017,0.0099426467957392,0.0138463988845325,0.012930555243022,-0.4267446467192509,-0.0867200692060013,-1.1550029795182315,-0.0005865883388113,0.479516101353494,-0.1374818205289416,29.719053268432617,109.4959991455078,5613.33994140625,1142.6999755859374,10550.280078125,3.7061999797821046,0.2823037408097768,0.3498540644028054,85.58258623317943,11.263936049367658,49.813284813661085,9.565051727467022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-12,-0.0033780758030397,-0.0060032647586733,0.0014943328627935,-0.0002173695700926,0.0080602532144714,-0.0026917890744305,0.0157322952843268,0.0121823607515955,0.0095735589352894,0.0099305854503508,0.0138138967495714,0.0129327980421763,-0.6483464644247392,-0.7473370291400633,-0.4004756408385959,-0.5748534849999432,0.331047573739376,-0.3087477181912884,29.779602813720704,108.9239990234375,5618.52001953125,1144.9579833984376,10626.7400390625,3.7118000030517577,0.3127454486683199,0.2090104141195325,87.82469867167401,12.146491478849155,73.43313344465423,0.0022409708821453,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-15,-0.0072780621295398,0.0037908941588109,-0.0056687186439408,0.0004520926234358,6.70320488833143e-05,-0.0016185711474995,0.0157387931900071,0.012196200855011,0.0092002698855291,0.0096046788049009,0.0135555757783551,0.01292406332916,-0.956213794655176,0.246268126201529,-1.2248737123792557,-0.4964037998477024,-0.2739736600327688,-0.153145301986631,29.792578887939452,108.61999969482422,5615.9599609375,1147.3599853515625,10659.9521484375,3.71100001335144,0.3157815256977301,0.1289877846457017,86.04371269667172,12.741013769638585,91.1593600180022,0.0034176034801061,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-16,0.0128220611423264,0.0186511248148394,0.0047261175084066,0.0077490149831599,-0.002819313053069,-0.0138645360908426,0.0156646864134214,0.0125829861723774,0.0091497350744222,0.0093917871448836,0.0129280004512423,0.0129382877645167,0.7843758448259679,1.7946774180847949,0.0620848958948975,0.668014660992005,-0.4425999112322292,-1.1298829352364332,29.848802185058595,108.75599975585938,5619.57998046875,1151.1619873046875,10690.7640625,3.7014000415802,0.345036478691199,0.2275571618276899,85.7817582980615,13.775567067932116,101.59383480104589,0.0002321530957232,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-17,0.01075904647849,-0.0073640516055171,0.0042965348496906,0.0058047953325636,0.0116160892398192,-0.0030158093556797,0.0150929660005016,0.0120346882810617,0.0090105131988698,0.0091565241068444,0.0130527445422931,0.0127504607030348,0.7275511418578772,-0.8897868171488716,0.1107512417352904,0.5224517542134108,0.6151083591734183,-0.2331038260513583,29.92808952331543,108.97999877929688,5620.37998046875,1155.281982421875,10747.376171875,3.68580002784729,0.3898998495880867,0.2375748393606329,86.52945338620975,14.967589543028907,118.6043175499999,-0.0031437211132812,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-18,-0.0076388341327683,0.0068203785961212,-0.0003543837242759,-0.000325899126689,-0.0095364665200256,0.0082034837512229,0.0151557683436622,0.0120279927383358,0.0089852463165316,0.0089438037047853,0.0129370843569504,0.0128004756445939,-0.9389944619198736,0.7599206521733481,-0.4947582652905199,-0.5771152186877524,-0.9588289317219276,0.8398338594598517,29.959806442260746,109.32799835205078,5625.4400390625,1158.3999755859377,10763.1921875,3.676200008392334,0.4022063329076459,0.3025451013666611,85.96961958477368,15.700625684797387,122.36745150160095,-0.0033596508115989,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-19,-0.0130251773783528,-0.0188460211824444,0.0013282919006098,-0.0050994264516127,0.0074821053193833,0.0040766750222874,0.0153354140871335,0.0125101951556767,0.0088627201653014,0.0089330665550037,0.0129837059299803,0.0123562201816677,-1.3009425129390848,-1.9640135931042368,-0.2117925371342362,-1.3126905471441437,0.4375609982983672,0.5449219520266966,29.93385429382324,109.39399871826171,5630.32001953125,1160.381982421875,10777.8841796875,3.671600008010864,0.3762133503875553,0.1856696312970598,85.14958319236848,15.622974261178117,130.35804044229735,-0.002293950317223,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-23,0.0106259617573835,0.0003693528740894,0.0041505927093953,0.0122277368839801,-0.0046825994197666,-0.0019003587596513,0.0124839011244924,0.0098975856372889,0.0075779842419082,0.0065296497879157,0.0129840989110262,0.0114056587555178,0.7098219874307629,0.0950511885045007,0.2034715486161412,1.5868518571281716,-0.6950266381984731,-0.0589801638927316,30.014584732055663,109.38599853515623,5646.26005859375,1165.1139892578126,10782.3181640625,3.666800022125244,0.376862392296708,0.0951755938054219,85.41138279156803,16.522445794896157,131.09889055817257,-0.0019912600274381,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-24,-0.0150044805658904,-0.0188244922897928,0.0007575747510276,-0.0055084478872883,0.0037870757864021,0.0396909011775093,0.0126541596239225,0.0105448237540209,0.0067327744924641,0.0067254715241239,0.0116292241998121,0.0129238583681067,-1.4199433516629223,-1.7604114675503837,-0.2948988045973678,-1.2891546467486863,0.2018730236952569,2.9115464041102177,29.929533386230467,108.56599884033204,5657.76005859375,1166.7659912109375,10800.9822265625,3.701999998092651,0.3374272943142955,-0.1379482486198782,84.98615170855919,16.52433422170975,133.44639750513306,0.010154617162839,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-25,-0.0026863657878606,0.0045053175832766,0.0087326592235497,-0.0017056210833286,0.0012769741737814,0.0186292648928873,0.0124591783021563,0.0104924129521672,0.0067793464762298,0.006405830200652,0.011373049414595,0.0131230246254444,-0.5296358684493842,0.5091097940310201,0.770766840708597,-0.8820171091203125,-0.0920026598447812,1.3017320555533598,29.76374931335449,108.00399932861328,5674.380078125,1166.6699951171877,10797.3560546875,3.753800010681152,0.2963593003451734,-0.2807328164301026,87.65716324264304,16.178756597562824,134.86725285169632,0.0252984875513169,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-26,0.0048778928539509,0.0168086568645276,-0.0043217359103231,0.0007374506159884,0.015351396210153,-0.0118619244287606,0.0112384873869202,0.0106626965609959,0.0069444201093797,0.00615230548666,0.0115609479948771,0.0132818684551298,0.2167522899844576,1.5563991218918756,-1.0744532462502194,-0.3579849497150693,1.3089354572281156,-1.0940863697597143,29.67292709350586,107.65399932861328,5686.46005859375,1166.8219970703126,10847.8240234375,3.79040002822876,0.2723059440141568,-0.2450145635567793,86.78050811487174,15.792234423241323,147.80696916978195,0.033205525442526,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-29,0.0178448582254339,0.001472381464171,0.0013492901248449,0.005667146312798,-0.0009007381543734,0.0023319256129224,0.011528597266879,0.0106393965046431,0.0069567541062787,0.0060953342581048,0.0115874686542096,0.0129904413250783,1.3236766241724511,0.1244206233329802,-0.401180176579189,0.5394462771202391,-0.5731766325341237,-0.0400954573979867,29.76663589477539,107.74799957275393,5698.580078125,1169.485986328125,10880.1740234375,3.8258000373840337,0.2929083706342581,-0.2014741637463828,85.71897898710358,15.838324454829037,155.4707388942661,0.0397400413419637,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-30,0.0038164798993172,-0.0071982479037972,-0.0067469975044702,4.26584629303888e-05,0.0100228949417922,0.0010346479048623,0.0113713105753872,0.0102433045419538,0.0072036463673538,0.0060778871892112,0.0115199426051761,0.0129864920460441,0.0228214788470661,-0.6473961315298732,-1.6126544431852363,-0.5576739471244483,0.6557291710086662,-0.2117668539319621,29.819974899291992,107.6779998779297,5698.32001953125,1169.3059814453125,10944.771875,3.863400030136108,0.3149112184897262,-0.227287437870217,80.84716313643457,15.697933651566473,168.5317404075322,0.0447258825528522,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-03-31,0.0028534755382246,0.0090356113150053,0.0012861801175016,-0.0032782423180327,-0.0006489559669238,-0.0090898135131483,0.0105499399931123,0.0093926886680293,0.0065182059890739,0.0054815079650404,0.011420843100095,0.0130185100525692,-0.0060212263749969,0.8933299960007653,-0.1875902132998669,-1.110652527579697,-0.5472559394882635,-1.0086093887309,29.97999267578125,108.20799865722655,5698.66005859375,1169.647998046875,10999.75390625,3.8642000198364257,0.3354622441729447,-0.1667450454527852,76.69123775650678,15.102724966460528,176.26983251442107,0.045330442095655,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-01,0.0257805302882568,0.0119521991560187,0.0114316627977911,0.0073864540055243,0.0138318318658694,0.0067603021854089,0.0113949389639996,0.0096281004080252,0.0066844515072773,0.0055517507772243,0.0107261685044978,0.0125301338043292,2.0050809131199325,1.2054126863593284,1.7071508545576364,0.9632538492394226,1.0372234485994007,0.305037103191966,30.31444892883301,108.90399932861328,5702.1,1172.1219970703123,11082.8640625,3.855800008773804,0.4109909195125496,-0.0129094803237848,77.77029787258653,15.155900249167187,192.64525959586535,0.047361589522314,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-06,0.0119596836821421,0.0069591915357999,0.0061603798375931,0.0095796083184368,0.0033666646993552,0.0278540989263522,0.01151294792805,0.009635066832146,0.0066089226209899,0.0056579006195421,0.0107264799224441,0.0131817190400131,0.7010013692055537,0.7050851407869563,0.7753164093344721,1.2581193154277803,-0.1326766369021089,1.799456771051039,30.6950382232666,109.39199981689453,5717.57998046875,1176.6919921875,11140.0541015625,3.878399991989136,0.495382530066685,0.1691883098119007,80.56135297353103,15.929457641521594,206.30457361727167,0.0571083652383936,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-07,-0.0087255432354584,0.0130638857425107,-0.0031708590028525,-0.005894042967262,0.0009310915942898,-0.0268181111201863,0.0115175295427431,0.0098603790879451,0.0066608061577362,0.0058573329992145,0.0097650562213669,0.0141087941183854,-1.1154063357047403,1.1768946883245373,-0.9643920827951056,-1.4838194641972422,-0.5013490509931747,-2.0572654910122448,30.914165496826172,110.13999938964844,5727.8599609375,1178.53798828125,11201.326171875,3.8781999588012694,0.5340059727176794,0.4263966101347023,80.37018547955813,15.796382786162212,215.49365196176768,0.0557178505002475,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-08,0.0034533219942368,0.0014213706092301,-0.008610207807262,0.0033686614308549,-0.0110975463159331,0.0085063003218958,0.0115117414885119,0.0098227812937817,0.0069326769178517,0.0058301079567108,0.0090772945903481,0.0141649235264348,0.0554155948971072,0.0606934094680569,-1.842820747688958,0.2831607800911502,-1.8035147381708911,0.4117021834948173,31.13185234069824,111.0759994506836,5735.9400390625,1181.17197265625,11215.53828125,3.883799934387207,0.5668057688463968,0.6358176890158802,75.36377787731999,15.83039592061823,210.29531924991352,0.0566259326409475,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-09,0.0061861461415619,0.0087498711915042,0.0101535749912816,0.0066616682968316,0.0032307176394338,-0.0020554727394946,0.0103610718833305,0.0096512630012589,0.0068600327487754,0.0051998018639505,0.0089802064779107,0.0130281179964388,0.2973205531537414,0.686415697530534,1.5776876779044071,0.8645968098721938,0.0742678924615556,-0.3052951130212993,31.371160125732423,112.01399993896484,5754.22001953125,1186.1599609375,11238.4181640625,3.894799947738647,0.6015690860863465,0.8716224358016547,75.23322895744877,16.30923789269559,206.708958519117,0.0560539148120011,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-12,-0.0080264337048033,-0.0055592223399843,0.0011603376918508,0.0017650508571401,0.0042358486987293,-0.010861253781445,0.0105470991505882,0.0096670384395235,0.0068495644770175,0.0050430702932448,0.0083477982633492,0.0132296260088296,-1.0036758585403445,-0.6627276738542098,-0.0555157081241764,-0.1024078924553946,0.1775645498320393,-0.8818735961090759,31.4014347076416,112.56399993896484,5760.780078125,1189.8359619140624,11239.9181640625,3.8921999454498297,0.6018251243118442,0.9961805341696816,74.80807682057002,16.66685664082729,205.33747782810315,0.051616529880448,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-13,-0.002074807095002,-0.0028356216460238,-0.0027731094704907,0.0006851660398368,-0.0080908300637996,-0.0091419853408145,0.0103644094894933,0.009605716228698,0.0063457848361414,0.0049785020242214,0.0082747671642144,0.0130455509058134,-0.3951606312738609,-0.4586295810679066,-0.6913286431058551,-0.280427635215724,-1.4460422937029156,-0.7067449238053253,31.34376792907715,112.89600067138672,5757.04013671875,1191.4079833984374,11215.7001953125,3.8607999801635744,0.5899913716412364,1.0568892619743906,72.34611344471796,16.822525140073367,194.68999944109055,0.0447597130621058,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-14,0.0146591604104131,0.0030125517737672,0.0059871453070558,0.0110883630999086,0.0039050095560534,0.0114793615436471,0.0104920788210264,0.0094623156631574,0.0060005966415769,0.0051982606324772,0.0082734524094153,0.0128714080295516,1.1004776118226072,0.1092500982009083,0.8253927168821491,1.5997588183014342,0.2143942580627828,0.6639507153614539,31.433147048950197,113.0040008544922,5763.880078125,1197.047998046875,11198.1142578125,3.859200000762939,0.6107971947143014,1.119530972969656,72.35285042580654,17.817733268673464,187.612909008918,0.04238744529184,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-15,-0.0054718445109481,0.0054703043218509,0.0049392501945191,0.0008421839911768,0.0061293485337696,-0.0018174662720686,0.010345054408845,0.0094934634775742,0.0058751724911982,0.005037831914893,0.008286271662914,0.0128926359316071,-0.7461697014939783,0.3017403636155592,0.597103654915577,-0.3055292058705706,0.5388941482266789,-0.2415994420877105,31.46630439758301,113.2040008544922,5786.3400390625,1202.0940185546874,11219.2322265625,3.8496000289916994,0.606337565642022,1.2053099574030313,73.82306904929919,18.475772724985063,185.4256117193654,0.0394873810083691,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-16,-0.0297009050825346,-0.0214335535627093,-0.0140031677058411,-0.016257982418547,-0.0153391087377654,-0.0204785492903116,0.0118504012819973,0.0100216200688723,0.0061733860769661,0.0061184692096474,0.0089590293885809,0.0135391487995768,-2.4373301451019804,-2.012029254149251,-2.4251329173314464,-2.654906831467542,-2.0722435348134387,-1.37623214069293,31.276008987426756,112.7240005493164,5780.9400390625,1201.6460205078124,11198.8001953125,3.8260000228881834,0.5223320642269158,1.0665289840426482,67.67212273950827,17.222031032209316,167.90909022291453,0.0305430245280402,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-19,-0.0040114192281359,-0.0008093560236551,-0.0028068773897557,0.0045111407395297,-0.0175744473694967,0.0097664604582724,0.0118996556484886,0.0099701197085098,0.0060607301976505,0.006124708075231,0.0096964615412479,0.01362253958029,-0.3798410956319287,-0.1072960116875346,-0.5886099476468054,0.4469414332137021,-2.019236256748164,0.512302892319758,31.111663818359375,112.3520004272461,5770.97998046875,1201.8540283203124,11130.1740234375,3.818200016021728,0.4407891187194721,0.938464080705856,60.797474703822445,16.473464993787957,136.8430955009335,0.0261388314061563,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-20,0.0117535667246779,0.0027851197891251,0.0096946957047006,0.0080260457370713,-0.0007418659719362,-0.0005254480006629,0.0119592962379071,0.0098929984079155,0.0062403723200743,0.0062097368539413,0.0094186094855856,0.0135673302653766,0.8624948480408574,0.1901490221685624,1.3027378536701395,0.9468571975834016,-0.1113767983944825,-0.1717952497118689,31.03237533569336,112.10599975585936,5775.37998046875,1203.82802734375,11078.0638671875,3.8170000076293946,0.4006287551998646,0.8521627328431407,59.16981115537874,16.469052352912513,110.29883180991057,0.0222308417329237,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-21,-0.0032772936254449,0.0075971093094064,-0.0104806327264166,-0.0010195164357019,0.0172231483645013,-0.0177653222762797,0.0111469519448216,0.0099844692747375,0.0062189465215107,0.0058437738950146,0.0091285259621109,0.0135281110832125,-0.3437808631709002,0.6473702901215875,-1.5883985749613827,-0.3895395533123256,1.705363355932191,-1.1841190316860315,30.84063835144043,111.96199951171874,5760.8,1202.8860107421874,11055.09375,3.793599987030029,0.3565480889855337,0.8426426065803696,52.40999655831729,16.179785809476243,103.35152536825626,0.0135709421713117,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-22,0.0042116232328531,-0.0041936374955253,-0.010203201979882,0.0022613206430901,-0.0127919587912076,0.0090546979099726,0.0111583349470706,0.0098840838715783,0.0065296587653745,0.0058306712606447,0.008835901110061,0.0135666826883283,0.1936928360963406,-0.6036334662007076,-1.3940058705042513,0.0456322649486712,-1.3876017175492117,0.5041409689054404,30.70944938659668,111.5999984741211,5728.8599609375,1202.2860107421875,10990.1537109375,3.778399991989136,0.3282990997598851,0.788088078579591,41.88181497768983,15.986553411786415,85.48601460136706,0.0093437293067806,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-23,0.0053558270576913,0.0119985984721098,0.0102556681881369,0.0070982676832182,-0.0031678215185878,0.0118593662850262,0.0111553485753763,0.0100911464969527,0.0067703784272137,0.0059041637234486,0.0088558239676718,0.013712162876776,0.3120762684255618,1.014497695278069,1.2789886889415891,0.8592596921474073,-0.3951814491047155,0.633920226505968,30.79594841003418,111.98999938964845,5724.8,1207.316015625,10952.609765625,3.7877999782562255,0.315650858118925,0.8440576608699217,37.814674644118895,16.33981400105108,67.7521221852694,0.009515059806886,0.0,0.0,0.0,0.0,0.0,0.0,0
2010-04-26,0.0,-0.0038948658306391,0.0052623852489859,-0.0043057043550931,0.0227661311196765,-0.000524071041738,0.0111084405487969,0.0098600264679099,0.0067279939131687,0.0060023484299565,0.0096934547633254,0.0136927923421845,-0.2037209962593119,-0.7752173487874526,0.5962683858448578,-0.9808895907887089,1.9824659893692256,-0.0261198195567118,30.90695266723633,112.30999908447264,5730.0,1210.222021484375,11004.0138671875,3.789400005340576,0.3021441063133991,0.8431896726277301,36.60632565997821,16.01316999227197,73.1350660152766,0.0093813267787932,0.0,0.0,0.0,0.0,0.0,0.0,0
