,accuracy,loss,val_accuracy,val_loss
0,0.49931538105010986,0.8281561732292175,0.5218977928161621,0.7065635323524475
1,0.5162026286125183,0.7520158290863037,0.485401451587677,0.7107029557228088
2,0.5034230947494507,0.7488544583320618,0.49817517399787903,0.7593963742256165
3,0.4851665794849396,0.7367689609527588,0.543795645236969,0.6896198391914368
4,0.500228226184845,0.7046709656715393,0.543795645236969,0.690100908279419
5,0.5116385221481323,0.7105887532234192,0.543795645236969,0.6902639269828796
6,0.4956640899181366,0.7287371158599854,0.5237226486206055,0.7032667994499207
7,0.5125513672828674,0.7377819418907166,0.5182482004165649,0.6965077519416809
8,0.5111821293830872,0.7109737396240234,0.5036496520042419,0.6930574774742126
9,0.5175718665122986,0.7077450156211853,0.5218977928161621,0.7267855405807495
10,0.5166590809822083,0.7097994685173035,0.5,0.69498610496521
11,0.49520766735076904,0.7084423899650574,0.543795645236969,0.690406322479248
12,0.4956640899181366,0.7078038454055786,0.5,0.6967147588729858
13,0.5098128914833069,0.7078347206115723,0.5182482004165649,0.6944372057914734
