,accuracy,loss,val_accuracy,val_loss
0,0.4879050552845001,0.8104436993598938,0.543795645236969,0.692725658416748
1,0.5052487254142761,0.7671071290969849,0.49087589979171753,0.7150225639343262
2,0.5089000463485718,0.769300103187561,0.48905110359191895,0.73165363073349
3,0.4892742931842804,0.7800023555755615,0.5091241002082825,0.7051917910575867
4,0.5116385221481323,0.7488921284675598,0.4927007257938385,0.693359911441803
5,0.5180283188819885,0.7355753183364868,0.5127737522125244,0.6915198564529419
6,0.5193975567817688,0.7329840064048767,0.4835766553878784,0.704366147518158
7,0.5184847116470337,0.7410492897033691,0.487226277589798,0.7217704057693481
8,0.49520766735076904,0.7493577003479004,0.4945255517959595,0.7200762629508972
9,0.4924691915512085,0.7249035239219666,0.5072992444038391,0.7135025858879089
10,0.5175718665122986,0.7132123708724976,0.510948896408081,0.7009546756744385
11,0.5061615705490112,0.7300829887390137,0.5091241002082825,0.7072572708129883
12,0.504792332649231,0.714371383190155,0.4927007257938385,0.7000100612640381
13,0.4988589584827423,0.7195319533348083,0.5072992444038391,0.7196498513221741
14,0.49520766735076904,0.7277533411979675,0.5492700934410095,0.6921238899230957
15,0.510269284248352,0.7154923677444458,0.5492700934410095,0.6906750798225403
16,0.4979461431503296,0.7339885234832764,0.5018247961997986,0.6940639019012451
17,0.5216795802116394,0.7229174971580505,0.487226277589798,0.6943672895431519
18,0.5034230947494507,0.7236366868019104,0.48175182938575745,0.7086067199707031
19,0.4879050552845001,0.7135587930679321,0.5346715450286865,0.691077470779419
20,0.5166590809822083,0.7076101303100586,0.5492700934410095,0.6897152066230774
21,0.49703332781791687,0.7045518755912781,0.5492700934410095,0.6897310018539429
22,0.5015974640846252,0.7051893472671509,0.5492700934410095,0.6890167593955994
23,0.5120949149131775,0.7019738554954529,0.5492700934410095,0.6907998919487
24,0.49931538105010986,0.701350748538971,0.5492700934410095,0.6889822483062744
25,0.5070744156837463,0.7055685520172119,0.5492700934410095,0.6882397532463074
26,0.5120949149131775,0.6996780037879944,0.529197096824646,0.688290536403656
27,0.49201276898384094,0.7045517563819885,0.5492700934410095,0.6917881965637207
28,0.5116385221481323,0.699926495552063,0.5328466892242432,0.6872923970222473
29,0.49612048268318176,0.7082443237304688,0.510948896408081,0.6946273446083069
30,0.5011410117149353,0.7010822892189026,0.5310218930244446,0.6897919178009033
31,0.5006846189498901,0.6983996033668518,0.4799270033836365,0.6988286375999451
32,0.5239616632461548,0.6946382522583008,0.5218977928161621,0.6875695586204529
33,0.5025102496147156,0.6974750757217407,0.4927007257938385,0.6971644759178162
34,0.5157462358474731,0.6983077526092529,0.4945255517959595,0.7032647728919983
35,0.5029667019844055,0.7031265497207642,0.5492700934410095,0.6908727884292603
36,0.5230488181114197,0.695464015007019,0.5237226486206055,0.6907734274864197
37,0.4997718036174774,0.702508807182312,0.5054744482040405,0.6983587741851807
38,0.4924691915512085,0.7027966380119324,0.5091241002082825,0.6939380168914795
