,accuracy,loss,val_accuracy,val_loss
0,0.5216795802116394,0.8740807771682739,0.514598548412323,0.8032309412956238
1,0.5139206051826477,0.7936416864395142,0.49087589979171753,0.7209199666976929
2,0.4910999536514282,0.7941598892211914,0.48905110359191895,0.6965744495391846
3,0.4979461431503296,0.7881368398666382,0.4635036587715149,0.7414926886558533
4,0.4988589584827423,0.7574054598808289,0.5328466892242432,0.7200265526771545
5,0.4947512447834015,0.761388897895813,0.4689781069755554,0.6996058225631714
6,0.5093564391136169,0.7508261799812317,0.5784671306610107,0.6847608089447021
7,0.5034230947494507,0.7803449630737305,0.4762773811817169,0.9948931932449341
8,0.514833390712738,0.749804675579071,0.540145993232727,0.6898900866508484
9,0.5134641528129578,0.745742678642273,0.5784671306610107,0.686181366443634
10,0.5015974640846252,0.7391312718391418,0.5091241002082825,0.6955022811889648
11,0.4892742931842804,0.7458195090293884,0.5310218930244446,0.6922997236251831
12,0.5098128914833069,0.7273474931716919,0.5784671306610107,0.6837321519851685
13,0.5043359398841858,0.7302423119544983,0.5784671306610107,0.6820294260978699
14,0.5098128914833069,0.7238588929176331,0.5510948896408081,0.6872395277023315
15,0.5321770906448364,0.7362048029899597,0.5784671306610107,0.6862974166870117
16,0.5175718665122986,0.7184622883796692,0.529197096824646,0.6874518394470215
17,0.5308078527450562,0.7174263596534729,0.5784671306610107,0.6844998598098755
18,0.49840256571769714,0.7289939522743225,0.5784671306610107,0.6814332604408264
19,0.5353719592094421,0.7234214544296265,0.5784671306610107,0.681921660900116
20,0.5089000463485718,0.7164685726165771,0.5784671306610107,0.6830833554267883
21,0.5362848043441772,0.7119984030723572,0.5273722410202026,0.6958519816398621
22,0.5216795802116394,0.7097111344337463,0.5091241002082825,0.7024754285812378
23,0.5193975567817688,0.7118825912475586,0.5784671306610107,0.6833593845367432
24,0.5326334834098816,0.7051694989204407,0.5784671306610107,0.6839079260826111
25,0.510269284248352,0.7151762843132019,0.5784671306610107,0.682176947593689
26,0.5116385221481323,0.7083808779716492,0.5784671306610107,0.6824848651885986
27,0.5162026286125183,0.6994727253913879,0.5784671306610107,0.6884233951568604
28,0.5253309011459351,0.7050327658653259,0.5784671306610107,0.6832497119903564
