,accuracy,loss,val_accuracy,val_loss
0,0.4947512447834015,0.8135169744491577,0.5036496520042419,0.7579494714736938
1,0.519853949546814,0.7377880215644836,0.5054744482040405,0.7233527302742004
2,0.5285257697105408,0.7415632009506226,0.5054744482040405,0.696079432964325
3,0.5034230947494507,0.7427667379379272,0.5054744482040405,0.693608283996582
4,0.4806024730205536,0.7388586401939392,0.5036496520042419,0.7018280625343323
5,0.5107256770133972,0.7308225631713867,0.49635037779808044,0.6952849626541138
6,0.4979461431503296,0.7446807026863098,0.5054744482040405,0.7191185355186462
7,0.5066179633140564,0.7313661575317383,0.49635037779808044,0.7192675471305847
8,0.5061615705490112,0.7282667756080627,0.5072992444038391,0.6989489197731018
9,0.5075308084487915,0.7338818311691284,0.49817517399787903,0.7052783966064453
10,0.5066179633140564,0.7444005608558655,0.49817517399787903,0.7083723545074463
11,0.5038794875144958,0.7332464456558228,0.49635037779808044,0.7372726798057556
12,0.5098128914833069,0.735431969165802,0.5054744482040405,0.6939043998718262
13,0.48562300205230713,0.7263087630271912,0.49817517399787903,0.699202835559845
