,accuracy,loss,val_accuracy,val_loss
0,0.5020538568496704,0.7718762159347534,0.5821167826652527,0.6812456250190735
1,0.5230488181114197,0.7429432272911072,0.5784671306610107,0.6827337741851807
2,0.5248745083808899,0.7496671080589294,0.5784671306610107,0.6809460520744324
3,0.5084436535835266,0.7470056414604187,0.4562043845653534,0.6915029287338257
4,0.5006846189498901,0.7374237775802612,0.4416058361530304,0.6999230980873108
5,0.5139206051826477,0.7173904180526733,0.5784671306610107,0.6825515031814575
6,0.5084436535835266,0.7180640697479248,0.5784671306610107,0.6828651428222656
7,0.5244180560112,0.7115341424942017,0.5784671306610107,0.6832266449928284
8,0.5280693769454956,0.7089045643806458,0.5784671306610107,0.6823586821556091
9,0.5239616632461548,0.7143006920814514,0.5711678862571716,0.6836252212524414
10,0.5057051777839661,0.7086043357849121,0.5675182342529297,0.67997145652771
11,0.49931538105010986,0.7076408267021179,0.5784671306610107,0.6829231381416321
12,0.5244180560112,0.7021116614341736,0.5784671306610107,0.6806610822677612
13,0.5289822220802307,0.7078067064285278,0.4343065619468689,0.7046910524368286
14,0.5171154737472534,0.7025022506713867,0.47445255517959595,0.6993310451507568
15,0.5248745083808899,0.7095796465873718,0.55474454164505,0.6878225207328796
16,0.5257872939109802,0.7023148536682129,0.4616788327693939,0.6894850134849548
17,0.519853949546814,0.7030609250068665,0.5784671306610107,0.682905375957489
18,0.5271565318107605,0.6992031931877136,0.45802921056747437,0.6913923621177673
19,0.5403925180435181,0.6941223740577698,0.4616788327693939,0.6912208199501038
20,0.5235052704811096,0.6951187252998352,0.5784671306610107,0.6849175691604614
