,accuracy,loss,val_accuracy,val_loss
0,0.4851665794849396,0.7913498878479004,0.4635036587715149,0.7050213813781738
1,0.5079872012138367,0.7532926797866821,0.4708029329776764,0.7120113372802734
2,0.5015974640846252,0.7362746000289917,0.4799270033836365,0.7030438780784607
3,0.49840256571769714,0.7329584956169128,0.5237226486206055,0.6961410641670227
4,0.4956640899181366,0.7177004218101501,0.5492700934410095,0.6920788288116455
5,0.4910999536514282,0.7110034227371216,0.4689781069755554,0.6956607699394226
6,0.4924691915512085,0.7153807878494263,0.5273722410202026,0.6926486492156982
7,0.5130077600479126,0.7103298306465149,0.5492700934410095,0.6914352178573608
8,0.5116385221481323,0.6998250484466553,0.4543795585632324,0.7077959179878235
9,0.5120949149131775,0.699680507183075,0.4653284549713135,0.6942690014839172
10,0.49931538105010986,0.708683431148529,0.48905110359191895,0.6924128532409668
11,0.500228226184845,0.7037069201469421,0.48175182938575745,0.6936165690422058
12,0.5084436535835266,0.7028207182884216,0.5492700934410095,0.689350426197052
13,0.510269284248352,0.7044485211372375,0.5364963412284851,0.6911465525627136
14,0.5079872012138367,0.7036228179931641,0.5364963412284851,0.6924434304237366
15,0.49292561411857605,0.7042838931083679,0.5383211970329285,0.691011905670166
16,0.5157462358474731,0.7018290758132935,0.4689781069755554,0.6937310695648193
17,0.49840256571769714,0.7007531523704529,0.540145993232727,0.690407395362854
18,0.4901871383190155,0.7042656540870667,0.5492700934410095,0.6890294551849365
19,0.5061615705490112,0.7031442523002625,0.5383211970329285,0.6937136054039001
20,0.5038794875144958,0.7049764394760132,0.5492700934410095,0.6914991140365601
21,0.4828845262527466,0.7064394354820251,0.4635036587715149,0.6984039545059204
22,0.5079872012138367,0.7016989588737488,0.5492700934410095,0.6895133256912231
23,0.5125513672828674,0.6996215581893921,0.5492700934410095,0.6908422112464905
24,0.5180283188819885,0.6993309259414673,0.4653284549713135,0.7050455808639526
25,0.4942948520183563,0.7058712840080261,0.5492700934410095,0.6924698948860168
26,0.5006846189498901,0.7014221549034119,0.5492700934410095,0.6900342702865601
27,0.5184847116470337,0.6996580958366394,0.5474452376365662,0.6886446475982666
28,0.504792332649231,0.7018102407455444,0.48175182938575745,0.7045800685882568
29,0.5015974640846252,0.7005906701087952,0.47445255517959595,0.6913202404975891
30,0.5057051777839661,0.6966457366943359,0.5492700934410095,0.6895473003387451
31,0.5052487254142761,0.6963556408882141,0.5492700934410095,0.6899809837341309
32,0.5025102496147156,0.6944523453712463,0.4781021773815155,0.6923149228096008
33,0.5098128914833069,0.6984259486198425,0.48175182938575745,0.6931098699569702
34,0.49612048268318176,0.6974794864654541,0.5492700934410095,0.691752552986145
35,0.5193975567817688,0.6963731050491333,0.5164233446121216,0.6904590725898743
36,0.5171154737472534,0.6954312920570374,0.5492700934410095,0.6897721290588379
37,0.5157462358474731,0.6954785585403442,0.5492700934410095,0.6895923018455505
