,accuracy,loss,val_accuracy,val_loss
0,0.5276129841804504,0.7506623268127441,0.5091241002082825,0.7054048180580139
1,0.4828845262527466,0.7424848079681396,0.4927007257938385,0.6950871348381042
2,0.514833390712738,0.7252756953239441,0.510948896408081,0.6932904124259949
3,0.49383842945098877,0.7194326519966125,0.5054744482040405,0.6950626969337463
4,0.5193975567817688,0.7087517380714417,0.5054744482040405,0.6951737999916077
5,0.5139206051826477,0.70909583568573,0.5054744482040405,0.6944889426231384
6,0.504792332649231,0.7075921893119812,0.485401451587677,0.7040722966194153
7,0.5089000463485718,0.7092994451522827,0.485401451587677,0.7105504274368286
8,0.5276129841804504,0.7025635838508606,0.48905110359191895,0.7119892239570618
9,0.5166590809822083,0.7029082775115967,0.5054744482040405,0.6920380592346191
10,0.5029667019844055,0.7021079659461975,0.529197096824646,0.6917722225189209
11,0.5052487254142761,0.7055124044418335,0.540145993232727,0.6896798610687256
12,0.4947512447834015,0.7063058614730835,0.5054744482040405,0.6957709193229675
13,0.49520766735076904,0.7027595043182373,0.5364963412284851,0.6895135641098022
14,0.5066179633140564,0.7023131251335144,0.5054744482040405,0.6939207315444946
15,0.4947512447834015,0.6986751556396484,0.5328466892242432,0.689303457736969
16,0.5107256770133972,0.7012513279914856,0.472627729177475,0.7043160796165466
17,0.5020538568496704,0.7056744694709778,0.5072992444038391,0.6989331245422363
18,0.5189411044120789,0.698354184627533,0.47445255517959595,0.7004184722900391
19,0.5207667946815491,0.7024734616279602,0.47445255517959595,0.7365408539772034
20,0.5075308084487915,0.7023215889930725,0.5310218930244446,0.6897619366645813
21,0.5189411044120789,0.6973850727081299,0.47445255517959595,0.7034792900085449
22,0.5235052704811096,0.7018132209777832,0.4708029329776764,0.7010292410850525
23,0.5116385221481323,0.699682354927063,0.5054744482040405,0.6906044483184814
24,0.5111821293830872,0.7006807327270508,0.5054744482040405,0.695773720741272
25,0.500228226184845,0.7024271488189697,0.4799270033836365,0.7040884494781494
