,loss,mae,val_loss,val_mae
0,0.3726274073123932,0.4293351471424103,0.03888973966240883,0.18271459639072418
1,0.1319364309310913,0.2815692126750946,0.002004074165597558,0.03596223145723343
2,0.09182826429605484,0.23390257358551025,0.0015947959618642926,0.03135905787348747
3,0.09422089159488678,0.23601453006267548,0.00499004777520895,0.05755113437771797
4,0.10123106092214584,0.24812206625938416,0.01211199164390564,0.1048029288649559
5,0.07995633035898209,0.21961191296577454,0.003215879201889038,0.047020912170410156
6,0.07874872535467148,0.2085716277360916,0.0038007718976587057,0.057314738631248474
7,0.0696389377117157,0.1960892677307129,0.0035805676598101854,0.055839475244283676
8,0.07212746143341064,0.20514723658561707,0.0029972298070788383,0.05092765390872955
9,0.05419427901506424,0.172316774725914,0.0017642180901020765,0.03512134030461311
10,0.047632522881031036,0.16189737617969513,0.0007809585658833385,0.02392430230975151
11,0.0497266948223114,0.16956956684589386,0.0005493997596204281,0.016615893691778183
12,0.03308102861046791,0.13847124576568604,0.0005326051614247262,0.01721380464732647
13,0.03221778944134712,0.13633841276168823,0.0005549864727072418,0.017258180305361748
14,0.028867613524198532,0.1300404965877533,0.0005722098285332322,0.019695576280355453
15,0.02698727324604988,0.12342510372400284,0.00035238839336670935,0.011483198963105679
16,0.02310546301305294,0.1151997447013855,0.0005055731744505465,0.01567382924258709
17,0.019335325807332993,0.10634997487068176,0.0006279060617089272,0.019799480214715004
18,0.01849490776658058,0.10322502255439758,0.0022194820921868086,0.040437910705804825
19,0.019512129947543144,0.10691379755735397,0.0012148707173764706,0.027600428089499474
20,0.020800940692424774,0.10984988510608673,0.0008636730490252376,0.02552245929837227
21,0.018465310335159302,0.10301458835601807,0.00036468260805122554,0.012943314388394356
22,0.018529927358031273,0.10450953990221024,0.0003545492945704609,0.012898026965558529
23,0.015655646100640297,0.09549788385629654,0.0006385926390066743,0.019916526973247528
24,0.015806296840310097,0.09532320499420166,0.0003479094011709094,0.011986028403043747
25,0.014180316589772701,0.09133782237768173,0.0007111757295206189,0.019344868138432503
26,0.013129552826285362,0.08935128152370453,0.0008021316607482731,0.024100590497255325
27,0.012994682416319847,0.0882011353969574,0.000925796979572624,0.02442823350429535
28,0.01188955269753933,0.08429691195487976,0.0006538913585245609,0.021364150568842888
29,0.01017004530876875,0.0773221030831337,0.0006459885626100004,0.021259509027004242
30,0.010192455723881721,0.07832812517881393,0.0005695834988728166,0.01566442660987377
31,0.009930410422384739,0.07737965136766434,0.00044454907765612006,0.013190976344048977
32,0.008861810900270939,0.07271140068769455,0.0010146050481125712,0.024484680965542793
33,0.007524075917899609,0.0665196031332016,0.0005501738633029163,0.01484745740890503
34,0.007028921041637659,0.06449900567531586,0.00043474105768837035,0.012357092462480068
