,loss,mae,val_loss,val_mae
0,0.5447962284088135,0.5057565569877625,0.054618217051029205,0.221178337931633
1,0.1544773280620575,0.3073250353336334,0.020355740562081337,0.13454192876815796
2,0.10859475284814835,0.253431499004364,0.0009814610239118338,0.027059191837906837
3,0.06323574483394623,0.19414977729320526,0.0022441407199949026,0.042278848588466644
4,0.052643705159425735,0.1761363446712494,0.009755551815032959,0.09481562674045563
5,0.04945635795593262,0.1692647635936737,0.0007280470454134047,0.022698260843753815
6,0.045182373374700546,0.1607891321182251,0.002486591460183263,0.046810317784547806
7,0.03993746638298035,0.15286602079868317,0.004526928532868624,0.06497042626142502
8,0.04264090582728386,0.15202757716178894,0.0003405268071219325,0.012834645807743073
9,0.04919866845011711,0.16234087944030762,0.005653332453221083,0.05570067837834358
10,0.04359928146004677,0.15115228295326233,0.0019226066069677472,0.03302597627043724
11,0.03602977097034454,0.14352259039878845,0.0026598256081342697,0.049086421728134155
12,0.034110940992832184,0.1377398520708084,0.0008423401159234345,0.026255367323756218
13,0.036887217313051224,0.1467592567205429,0.0007597823860123754,0.024470902979373932
14,0.03129879757761955,0.13268668949604034,0.00021454246598295867,0.01028317678719759
15,0.029905537143349648,0.132463738322258,0.002513602375984192,0.045053254812955856
16,0.0293695330619812,0.1272263377904892,0.00022023690689820796,0.009950789622962475
17,0.028599072247743607,0.12537315487861633,0.0005650765961036086,0.02093290165066719
18,0.02564878948032856,0.12172790616750717,0.0021930215880274773,0.04254778474569321
19,0.025761419907212257,0.11990351974964142,0.00035464687971398234,0.015790162608027458
20,0.024027682840824127,0.11573458462953568,0.00035808325628750026,0.013747168704867363
21,0.025930190458893776,0.12143835425376892,0.00023147369211073965,0.00989141408354044
22,0.023515824228525162,0.11439333856105804,0.0004229532787576318,0.014648254960775375
23,0.02058582752943039,0.10797803848981857,0.0008501266711391509,0.024812374264001846
24,0.02098184823989868,0.1084347665309906,0.0003735089267138392,0.013793890364468098
