,accuracy,loss,val_accuracy,val_loss
0,0.5043359398841858,0.7406134009361267,0.5237226486206055,0.6990038752555847
1,0.5034230947494507,0.7279388904571533,0.4781021773815155,0.7039064764976501
2,0.4783203899860382,0.7312431335449219,0.5328466892242432,0.6940183043479919
3,0.5125513672828674,0.7219786047935486,0.49087589979171753,0.699740469455719
4,0.5066179633140564,0.711063802242279,0.514598548412323,0.6967061758041382
5,0.48425376415252686,0.7328799962997437,0.5364963412284851,0.6913847923278809
6,0.5180283188819885,0.715216338634491,0.514598548412323,0.7164623737335205
7,0.504792332649231,0.7174559235572815,0.5328466892242432,0.6937991380691528
8,0.4997718036174774,0.7237321734428406,0.525547444820404,0.6930586695671082
9,0.49840256571769714,0.7257593274116516,0.485401451587677,0.6962445378303528
10,0.5025102496147156,0.7149236798286438,0.47445255517959595,0.7025756239891052
11,0.49201276898384094,0.7222729921340942,0.4689781069755554,0.6972357034683228
12,0.5125513672828674,0.7150260210037231,0.5218977928161621,0.6950227618217468
13,0.5289822220802307,0.7043747901916504,0.5127737522125244,0.6924919486045837
14,0.5130077600479126,0.7163431644439697,0.525547444820404,0.6943356990814209
15,0.49612048268318176,0.7151003479957581,0.5164233446121216,0.6943115592002869
