,accuracy,loss,val_accuracy,val_loss
0,0.5089000463485718,0.7594865560531616,0.5328466892242432,0.7142531871795654
1,0.5253309011459351,0.7230449914932251,0.4708029329776764,0.7035049796104431
2,0.5020538568496704,0.726597011089325,0.4397810101509094,0.7199985980987549
3,0.519853949546814,0.714419960975647,0.4635036587715149,0.7329447269439697
4,0.5180283188819885,0.7179746031761169,0.5328466892242432,0.6863613128662109
5,0.5257872939109802,0.7075397968292236,0.47445255517959595,0.7209851741790771
6,0.5221360325813293,0.7193500399589539,0.5474452376365662,0.6880431771278381
7,0.5180283188819885,0.7079384922981262,0.4470802843570709,0.7139396667480469
8,0.515289843082428,0.7090012431144714,0.5328466892242432,0.689259946346283
9,0.5267001390457153,0.7096620798110962,0.4616788327693939,0.706093966960907
10,0.5111821293830872,0.7189202904701233,0.5620437860488892,0.6831870079040527
11,0.5180283188819885,0.7177733182907104,0.5602189898490906,0.6832892894744873
12,0.5120949149131775,0.7263806462287903,0.5656934380531311,0.6834059953689575
13,0.5294386148452759,0.7158995270729065,0.55474454164505,0.6865406036376953
14,0.5098128914833069,0.7160710692405701,0.5602189898490906,0.685025155544281
15,0.504792332649231,0.7336328625679016,0.5711678862571716,0.6858577728271484
16,0.5248745083808899,0.7187299728393555,0.5729926824569702,0.6853760480880737
17,0.4979461431503296,0.7246633172035217,0.45802921056747437,0.6968915462493896
18,0.5107256770133972,0.7207258939743042,0.5675182342529297,0.6858288645744324
19,0.5257872939109802,0.715215265750885,0.5565693378448486,0.6851446032524109
20,0.5089000463485718,0.7181971669197083,0.5200729966163635,0.6909921169281006
