,accuracy,loss,val_accuracy,val_loss
0,0.5025102496147156,0.7375971674919128,0.487226277589798,0.701409101486206
1,0.47466909885406494,0.739969789981842,0.5054744482040405,0.6979562640190125
2,0.514833390712738,0.7227758765220642,0.49087589979171753,0.7111956477165222
3,0.49612048268318176,0.7278274297714233,0.5018247961997986,0.6995067000389099
4,0.4965769052505493,0.7221059203147888,0.4708029329776764,0.6997343301773071
5,0.4892742931842804,0.7295026183128357,0.48175182938575745,0.6961454153060913
6,0.5052487254142761,0.7186658978462219,0.5218977928161621,0.6929144859313965
7,0.4869922399520874,0.7267819046974182,0.5,0.7014837265014648
8,0.5006846189498901,0.7384037971496582,0.485401451587677,0.6995311379432678
9,0.49931538105010986,0.7358406782150269,0.510948896408081,0.6946118474006653
10,0.4879050552845001,0.7305364012718201,0.5091241002082825,0.7013307213783264
11,0.5061615705490112,0.7248708605766296,0.5,0.6938246488571167
12,0.49383842945098877,0.7430077195167542,0.5218977928161621,0.692250669002533
13,0.4910999536514282,0.7345964908599854,0.529197096824646,0.6908218860626221
14,0.5061615705490112,0.7401459813117981,0.5383211970329285,0.6901668906211853
15,0.49520766735076904,0.7351978421211243,0.5419707894325256,0.6898634433746338
16,0.4901871383190155,0.73939448595047,0.5383211970329285,0.6907622814178467
17,0.5116385221481323,0.7253272533416748,0.5164233446121216,0.7039417624473572
18,0.49840256571769714,0.7382816672325134,0.529197096824646,0.6984767317771912
19,0.5216795802116394,0.7277088761329651,0.4927007257938385,0.7149473428726196
20,0.5070744156837463,0.7382910847663879,0.4927007257938385,0.6990205645561218
21,0.47695115208625793,0.7403850555419922,0.5218977928161621,0.6919776797294617
22,0.5180283188819885,0.7230743169784546,0.49635037779808044,0.6963344216346741
23,0.4988589584827423,0.7265329360961914,0.4799270033836365,0.7029999494552612
24,0.5230488181114197,0.7176872491836548,0.514598548412323,0.7067123651504517
25,0.4860794246196747,0.7380439639091492,0.5273722410202026,0.6913226246833801
