,accuracy,loss,val_accuracy,val_loss
0,0.5084436535835266,0.7579525709152222,0.5218977928161621,0.7006546854972839
1,0.4956640899181366,0.7378369569778442,0.485401451587677,0.7108087539672852
2,0.4988589584827423,0.7357308864593506,0.543795645236969,0.6891473531723022
3,0.48562300205230713,0.7287187576293945,0.5529196858406067,0.6873706579208374
4,0.4860794246196747,0.7234331965446472,0.543795645236969,0.6883559823036194
5,0.5011410117149353,0.711816132068634,0.5383211970329285,0.6878945827484131
6,0.515289843082428,0.7140983939170837,0.4762773811817169,0.6998592019081116
7,0.5134641528129578,0.722875714302063,0.5310218930244446,0.6882404685020447
8,0.4933820068836212,0.7343189120292664,0.46715328097343445,0.7284384369850159
9,0.4988589584827423,0.7166837453842163,0.49087589979171753,0.6959690451622009
10,0.5006846189498901,0.7231438159942627,0.4708029329776764,0.6970866918563843
11,0.5084436535835266,0.7198179364204407,0.5182482004165649,0.7012705206871033
12,0.4965769052505493,0.7293612360954285,0.4562043845653534,0.6975615620613098
13,0.5107256770133972,0.7249651551246643,0.5,0.7018125057220459
